tweets,label
@raphawisnesky @opiomorph @PorcoConceitual @caarloscoletti eu sei como é isso :(,0
O miojo já está a 30 min na panela de óleo e não ficou pronto ainda :(,0
@fosterthearctic só sirvo pra isso :( kkkk,0
"Depois de uma peladinha topper, bora relaxar, que amanhã volta a labuta :(",0
Acho que Renato ou Alice morre no fim :(,0
@MIKAstaff Naoo :( #MikaNoDancingBrasil,0
@perfecthinny :( faz tua madastra deixar ele pelamor,0
@OBobJohnes @i9_feffe Tu não tem dó de mim? :(,0
"mas semana passada heather ganhou tudo 10 e saiu, né? não vou superar! :( #DWTS",0
essa mina fecha 11/11. Queria :( https://t.co/c61QjPTvg3,0
Queria ser menos intensa... :(,0
"""eu sei como é isso :(""

eu mereço",0
@Ingridrles Poxa... pensei q vc quisesse estar comigo :(,0
que essa semana não seja :( pls,0
@lyyssandraa Eu trabalho agora :(,0
"@SAFADALL @FutNaRedonda Meus dois times mesmo, que tanto batem quanto dão em urubu nos ultimos anos :(, né não?",0
@justlparrilla ta dificil que meu celular descarregou :(,0
@nonecarxs eu to muito :( queria ter 15 ainda me ajuda,0
@vaneessaborgess Fui forçado :( tô bem triste por isso,0
"@iamihiam Eu dei uma vacilada com o curso, mas foi problema pessoal meu, mas de boa, falei com o meu professor, ele entendeu :(",0
"@msmaveres ih beny :( 1dmaio pq eu tou de folga, buuuuuya",0
"@marj_bf eita, te dei um spoiler então :(",0
@sou1shinigami desesperada* é a minha vó po kkkkk :(,0
"E que viagem cansativa, estou exausto :(",0
"@helenalopess_ nem me fala, a mãe nem sabe ainda :(",0
"@yagormess eles vem p curitiba esse mês, mas queria q viessem p itajai :(",0
tô com uma saudade do meu grupinho de amigos virtuais aaaaa :(,0
Boatos que não mereço :( https://t.co/b5GYCylJol,0
Foi um belo dia até eu chegar em casa e lembrar que a Lulu não pode estar comigo aí chateei :(,0
cadê a demi? :(,0
minha cabeça tá doendo demais socorro :(,0
@Camii_Fer3 Vou postar amanhã Cami :( ta muito tarde!,0
Logo domingo vai ter Afromix afff :( podia ser no outro fim de semana,0
amanha começa tudo de novo :(,0
@EuOrtman Fica triste nao melissa :(,0
bar :( : 9851a889-cbb2-4242-bc51-b87586cc734b,0
bar :-( : dc8186ac-72cc-4907-9815-d9be495e6e5a,0
@1cafetino pior que agr só posso mandar pra 1 :(,0
eu ainda amo ToppDogg demais irmãocinho :(,0
A risadinha :( https://t.co/SkDzF9AWzi,0
@itsjoelpimentel TE AMO SEGUIME :(,0
"@lmariIg também te amo, estou c sdds :(",0
@emilysimass @VMattos_ @arthurquarxma que sdd de vc :(,0
"@ferescariao Fer, lembrando que tem muita gente na rua passando frio de SP :(",0
@AnnaleitteM2 cê não mede a sdds que to do cê tmb  :(,0
Aquela bad de dormir sozinha dps de 3 dias dormindo com o namorado :(,0
"@dani_llo sim, foi horrível :( espírito santo nem tem time né?",0
aí amo tanto o wonho :(,0
"@dinahjanue morre gente pra caralho, mas a izzie e a Cristina não morreram, só saíram :(",0
To com dor de cabeça o dia todo :(,0
.@Campanerpedro KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK AIAI :(,0
"@monteiroisas manda miga, ainda preciso decidir o meu :(",0
"saudades paulo victor 
a gente ia casar na praia mas ele me abandonou :(",0
@oliotiyouth mas miga ele queria :(,0
@thiagocanto_ prq cê num me da condição :(,0
@nayanacordeiro nunca vou superar migla! :( Queria uma final Heather e Normani e aaaaaaaa,0
@flyingluan @singlepaulo Acordar mais um dia seria algo tão precioso pra alguns. :(,0
quando a offred e a ofglen descobrem que podem confiar uma na outra eu tava tipo sistp!!! dai a ofglen foi presa :(,0
"Caralho o Leo com 23 só..
 medo da zona de risco :(
#DancingBrasil",0
chateada com as notas do Leo :(  #DancingBrasil,0
"@Thayanerreis Ja o fiz, tomei remédio, cochilei e nada :(",0
@lucasbrobrio @zkadin odeio eh te ver poco :-(,0
@Juliaoliveiran_ @Weeesx Namorava sim :(,0
a risada do meu amor :( https://t.co/lIybu06hfL,0
minhas bichinha gente :( https://t.co/UGAFVhWCTn,0
"@overlarrykiss Ele anda mal vestido ultimamente, magro demais e sempre triste, eu tô tão preocupada :(",0
@oxwlu se você matá-lo eu fico sem :(,0
"@Santos_Luk10 Mas ninguém me mandou ,  é esqueci de dá print no seu snap . :(",0
@Lecalixtoo @blvechaos @loreviana1 nossa meu mel :(,0
@120KDN Tô tentando descobrir como fazer meu pescoço parar de doer :(,0
"VB: muito linda, pena q mora longe :(",0
"não aguento mais esse semestre, bicho :( não vejo a hora de acabar",0
@PROTECTJlMlN Dá um exemplo? Eu me confundi um pouco :(,0
@itsjoelpimentel morire ignorada :(,0
Vou dormir triste :(,0
@etalaris queria :(,0
E eu preciso ficar um pouco perto da Ana ela me faz muita falta :(,0
@ReactNewsBR Mano tô de mal humor hoje :( me indica algo pra me entreter...,0
@GAMACAIQUE eu te amo tanto e tô com tanta saudade :(,0
Quando eu vou aprender? :(,0
@luisaalbano_ não conheço e acho que vc nem mora em pira :(,0
sim!! a própria petunia parece ser mais apegada com o luke seria ruim até pra ela aaaa :( https://t.co/8SH9KDriqO,0
Que saudade dos meus anjos juntos :( https://t.co/PdN0vkxTe0,0
"@manoelhs_ @dudotte Aaah viu, não tenho como não shippar, desculpa :(",0
cancelaram pitch estou triste :(,0
"A Thali é tão neném, da sempre vontade de colocar num potinho e proteger desse mundo horrível :(",0
"@UnicornOfLovee Ahh, fala pra ela que você volta rapidinho :(",0
"@Biapegorin ai q dozinha :( meu pai n gosta de gatos entao,,",0
Vou sentir mt sdds das meninas :( espero que a próxima seja legal e de muita coisa pra gente,0
Precisava muito da Julia aqui pra me ajudar :(,0
@allMarcosHarter não nenê não me deixa só :(,0
"Meu coração tá doendo horrores com esse remember que o amado tá fazendo, ai. :(",0
"Psé, do jeito que tá... :( https://t.co/bHZwTUqzfQ",0
"@lockzscreen Kyary pamyy pamyu, eu aceito básica, poxa ngm nunca faz :( ;-;",0
@itsjoelpimentel @ZAYNSTRONG seguime :(,0
amanha n vou poder jogar the sims :(,0
ela é muito linda :( https://t.co/2UlPoES2el,0
@Amimonnie Também me sinto mal por isso. :(,0
"@overlarrykiss O último today que saiu dele, tão lindinho com as fãs af :(",0
Advinha quem esqueceu o carregador no hotel? A burrona aquiii :(,0
@292OG Você é lindo. :(,0
Acordar cedo amanhã... Ahh :(,0
Não tem 1 personagem carismático no FF XV :(,0
Eu te amo :(,0
"@laylacbs Fiquei internada por infecção nos rins antes do carnaval!!! Mas bebo mt água, então foi por um tipo de bactéria mesmo :(",0
como faz pra voltar para sexta-feira? :(,0
Perdi a estreia do episódio de Crminial Minds :( agora ter que esperar o de 00:00,0
@worldmelmanu muito :( coisa mais amor de assistir é o story dela,0
:( mas eu num fiz nada https://t.co/tMRUQVOUdS,0
Ja bate até bad :( https://t.co/ZSzGKIz5xz,0
@Pambaldera Hahahha somos pobres :(,0
@naizaoo Ai não faz :(,0
mano tudo me lembra o felipe :( que vida em tomar no cu,0
"@carolmunhoz31 Me encontra lá em Niteroi amanhã, bb. Tô com saudade também :(",0
@BieellRx pensei q vc ia completar a música :(,0
minha vida sem twd é tão sem graça :(,0
primeira marcha da maconha que n vou participar em 4 anos :(,0
Não quero dormir sozinho :(,0
Sabe quem vai passar o dia dos namorados sozinho ? kkkkkkkkkkkkkkkkkkkkkkk Eu pq ela não quer nada sério cmg :(,0
@rayaneezz :-( Você só me arrasa.,0
@trrcolor coitada mesmo :(,0
"eu quero muito que eles aceitem, muito mesmo :( mas acho difícil viu.. https://t.co/u2UvVipQY3",0
TAVA LINDO MEU PORTA RETRATO DE PALITO DE FÓSFORO :(,0
"@179GY Eu me sinto assim em relação a alguns shapes... Mas dá um tempo, vai que depois volta. :(",0
Que sdds :( https://t.co/gZRbWFeZpU,0
Eu descobri que eu pronunciava Czech Hunter errado todo esse tempo :(,0
"@UiuOnly nossa uiu, y u du dis :(",0
@vitorhugoteo eu preferia estar morta.... :(,0
Preciso dar um jeito na minha vida :(,0
nome d uma pessoa vacilona — Matheus Dionísio :( https://t.co/NFvhrQnakb,0
"Não tenho paciência pra conversar todo dia com meus amigos, me desculpa, Deus! :(",0
"@lolla_Min @BTS_twt vish... era pra eu ter lido um livro pro colegio, tbm to ferrada :( 

I vote for @BTS_twt for t… https://t.co/E8ivelwqej",0
@ingridurand até tu amor? :(,0
"@Portilhoos Putz, que pena :(",0
É vou tem que por o celular pra carregar pra n desligar :(,0
nem acredito que vi Pedrim hoje e ele já vai embora :( tava com tanta saudade,0
"amanhã entro 10h e saio 11h40, uma tristeza sem fim, bicho :( fora q a aula é um porre",0
queria voltar com a minha franjinha :(,0
@radiotalentfm caramba vcs me decepcionarão :(,0
"sem amor antigo pra esquecer, sem os teus amigos pra esconder :(",0
@fadelzinhaa N fica assim af isso me desanima :-( &lt;3,0
"@liviacerdeira eu só sei rimar, cantar ainda não :(",0
te amo mais que tudo :( https://t.co/55zGVuYp3s,0
"@Barakaaaaaaaa Não :( , só quarta",0
eu odeio ela :( https://t.co/SogNWbNqKd,0
@ismaelpiraii Isso mesmo :(,0
eu ficava irratada mas adorava ela :( nao queria que ela saísse assim,0
"@AmorelliBfr Já fiz isso, mas não tá indo :(",0
"eu zoei a @ pq 9h da noite ela disse q tava c sono e agr 11h disse q ta sem sono ai ela

""eu quis ficar falando com vc :(""

.",0
@overlarrykiss 1bebe lindo :(,0
saudades de quando eu me matava de votar no shawn mendes :(,0
"@jucrislc_ a bom q vc achou, pq eu não :(",0
"@ihduardo Fui, não tinha sessão :(",0
"Sou muito rude, desculpa gente :(",0
@reguIusbIackr sim!!! as que eu mais releio são segunda chance e azul escuro mas essa última só tem quatro caps :(… https://t.co/a21Mn8jIPF,0
Quero mais feriados :( https://t.co/DNN4hx2VwM,0
"@gabcapelin @ThislsWow Aaah que lindo, eu quero :(",0
rhea ta jogando baixo com os sentimentos da Lena :(,0
Mas meu ascendente é Câncer :(,0
Poderia ser sexta já amanhã :(,0
Então estou doente. :-( https://t.co/Pz5NMGP2VZ,0
oh meu amor a mamãe te ama tanto :-(,0
@louisfuckersz eu to doente tbm :(,0
@thfosterz n foi a intenção desculpa :(,0
Baixando the blacklist plena e lembrei que o red foi ferrado pelo amor dele :(,0
Quero meu mozão pra dormir cmg :(,0
@lgbtgmz os adesivinhos de triste e feliz :(,0
bar :( : 9842e99e-b588-437f-ad1c-8437f372e916,0
bar :-( : 6327c746-17e7-43c9-8663-854796735927,0
@df_porto Aí é um problema sério :( e pensar q Sandman poderia dar muito errado também,0
eu queria tanto :(,0
Mando se vc me dar um kkkkkk — kkkkkkkkkkkkkkkkkk nem sei quem é :-( https://t.co/voT10PB9Yq,0
nao acredito que agora sou maior de idade :(,0
Eu não mereço ter falta de ar :(,0
"Graças a  isso, lembrei q tenho q copiar a apostila toda de ciências :( https://t.co/8FHnl35RvI",0
"@otariana_ eu perdi a foto, fiquei tão triste :(",0
@crestani_gustav pior que isso cansa :(,0
queria ter votado um monte no bangtan hoje :(,0
"@wendel_a Queria, preciso mt de ajuda :(",0
@porr4willo Não :( vc ainda fala?,0
"@unitedwithkcce @httpsrealitys ai Gi, me ensina pq depois delas eu não consigo shippar a Clarke com mais ninguém :(",0
Chateadíssima que o Richarlyson saiu :( #DancingBrasil,0
@Ferr3iira Sinta-se abraçada :(,0
@thiago_p mto paia o Richarlison sair dançou mto hj :( #injusto,0
@jennifefa A NAO nao fala assim delas :(,0
@eusuzanaveira @canalviva tbm achava :( mas pelo visto vão divulgar ainda mais Tieta depois da estréia,0
bem entediante estudar teoria... quero prática :(,0
"passar o feriado no interior, rever a família e os migos n tem nd melhor. O ruim é voltar :( #TerçaDetremuraSDV",0
Já to c sdd de dormir com meu namorado :(,0
queria sábado dnv :(,0
Caralho que saudade da Ursula e da Belinha :(,0
detesto ver os outros mal :(,0
@laursenizer porra sim :(,0
Gente a final vai ser decida pelo publico alguém sabe? se for mc Gui vai ser arrastado até lá e vai ganhar :(  #DancingBrasil,0
@kkjonginj amo demais a letra :(,0
QUE ANJOS :( https://t.co/1MniY6liEI,0
selena é muito amor bicho :( ela sempre é tao grata por tudo,0
"@camanzali olha eu nem tenho ideia mas foi osso :( mas agora é foco no 2bim, aliás já vou ir dormir, beijão",0
@foolzforlarry ah :( melhor vc ir dormir bb,0
"@spidersfromars vou ficar aqui só esperando, fazer o que :(",0
Aiudaa :(,0
@hayanael naaaaao amor :(,0
tô triste :( https://t.co/E1m0wEMCE4,0
"@eversinceuk simmkkk teve aqui em 2015 também, minha irmã até foi, eu gostava, mas nem conhecia tanto e perdi a oportunidade :(  e vc?",0
porém to mt chateado e triste pq faz mt sentido :(,0
o triste é saber q tenho q acordar cedo :(,0
@coeticci @flwgalleto Paaara de ser ingrata amiga :(,0
"Cobrindo férias e trabalhando pra caralho, por isso to meio ausente daqui :(",0
@totxllyclueless a nadie bebita :(,0
O josh parece um ursinho :(,0
já to com sdds do Vitor aaaaaaa :(,0
A FLORZINHA DELE COMBINANDO COM O VESTIDO DELA :( https://t.co/60ZQGEdclM,0
sdds eternas vaca silva aqui no tt :(,0
@maylaaraujoof Também não estou :(,0
@_yassd Eu tbm :(,0
"sorriso mais lindo de todos os tempos
cp2
vc é linda :(",0
@mesgabi tão sério que nem faz mais comigo :(,0
@milena_vanni POXA CHUCHU :(,0
Chorei com isso :( https://t.co/zWqXX80hhl,0
@karevanatomys Triste né? :( Agora vai ter vários no churrasco,0
"Quero tanto seguir na área criminal, mas n tenho coragem pra isso :(",0
eu sou uma pessoa que precisa de casa cheia pois agora que o fim de semana realmente acabou e tem só nós 3 em casa to me sentindo triste :(,0
"@laysbrasil Me da um pacote seu, pfv! Nunca te pedi nada, eu nunca comi :(",0
Minha mãe vai viajar e não vou poder ir junto :(,0
@chicoocoelho Entramos em acordo agora :(,0
@swentovitti @fixagannah exatamente :(,0
@shawnpiloto o meu quebro pq uma poc desgraçada piso em cima :( https://t.co/kYDeiBjvWG,0
Já tava com sdds :( https://t.co/nvhbHirFf2,0
"ok, agora quem tá se sentindo mal sou eu :(",0
"Olha a hora dá internet ficar ruim mano

N tá dando nem pra escutar música no soundcloud :(",0
@parrillademons Obrigada vc é maravilhosaaaaaa :(,0
Eu vou sentir uma puta falta... quando isso acabar... já tô vendo :(,0
ai que frustrante qndo um job não é aprovado :(,0
@ursopearl tambem :(,0
"@sants_samara Am, estamos nesse barco juntos então :(",0
"@A7xRabbit @highwaytoh3ll_ Mas foi o que eu falei no primeiro tweet :(, o segundo foi ironia :c",0
Todo dia um 7x1 diferente :(,0
@feitoflorr @calangogordo Porra tô com fome tb :(,0
dois ursinho :(,0
é muito ruim sentir isso :(,0
@drumondluma A maior da minha vida :(,0
"@BrubsBallads Precisar de alguma coisa, já sabe. :( *Hug*",0
tava dormindo tao gostosinho mas tive um pesadelo horroroso e agora nao quero mais dormir :-( aaaaa,0
"@xcorpiusx eu também tenho, mas mesmo assim :(",0
"@gouldwing pior é que na maioria das vezes eu sou bem tranquila, o que me afeta é a minha autoestima  :(",0
O SORRISO DO NENE :( https://t.co/bDruOgst6R,0
"@tadoendosz to com um medo tb do que vem pela frente, e pior que só vou ver no fds :(",0
Odeio dar mancada c qm eu gosto :(,0
@signreasons Agora tenho que ir dormir pq meu cell descarregou :( bjs ❤,0
Qeria mais ok :( https://t.co/IjVPxcEBz2,0
"Eu não sinto dó né ? Não tenho coração 
Caique deve tá se sentindo a pior pessoa do mundo :( afs",0
"vomitei 13 litros sem parar, logo hoje que mamãe não tá mais em casa pra cuidar de mim :(",0
Nossa... :( https://t.co/DPKYyDl48X,0
Só pq n assisti #MikaNoDancingBrasil passou o Zion :(,0
meu glenn n podia ter morrido volta pra mim :( quero apagar a season 7 da minha memoria e parar de assistir antes dele morrer como fazer,0
@good_aquarian eu n conheço mto sertanejo :(,0
@DamascenoRuth :( n desapego nunca,0
@cedrorr Eu nem sabia que a gente tinha terminado ate você me chamar de ex :(,0
"@stoessevilla nossa que bad, eu nao sou sua fav :(",0
"@gabiespinosa8 Oi nao :(, peço desculpas pelas armycao",0
EU MESMA :( #ShawnBBMAs https://t.co/nlHkzXuv0t,0
@annenevis PORRA CAIU DA MESA AQUI DO PC :( eu sempre fodo meus cels msm,0
Meu moletom da Lauren fica grande em mim e eu gosto tanto :(,0
Passa dias dormindo com o namorado aí quando ele vai embora até esquece como que dorme sozinha :(,0
"Tanta coisa pra fazer, e eu só consigo ficar estirado na cama. :(",0
@smgloverz também não sei nenê :(,0
@dnielasouzaf tava sem danizao :(,0
@fckszoe_ você não sabe rezar :(,0
eh um anjo :( https://t.co/947JOgYeKw,0
"[0h19 02/05/2017] . Nene ❤: Kkkkkkk
[0h20 02/05/2017] . Nene ❤: Lança ai: bora tomar uma? 

Quer me zoar pq minha voz ta grossa kkk :(",0
Detesta o signo virgem? :( magoou. — incrível minha capacidade de me dar mal com virgini... https://t.co/3SOGuZlnPr,0
@JuniorAuditore @mathskkk Quem quis termina foi você &gt;:(,0
skam por favor não acaba :(,0
@alexkareve @cierraramirez eu to na s2 ainda :(,0
@akam0ody a minha não tinha nome :(,0
"@__laroca saudade também :( muita muita
volta logo pra cá pra eu te dar um abração bem grande que só canceriano sabe &lt;3",0
To com sdd :( — Quem éeee https://t.co/OTZwZsXfgD,0
bar :( : 41a5fdc0-e06f-4213-a408-3b0faa197433,0
bar :-( : 0a4763a7-8e6e-414e-a459-811cc30300c2,0
a poxa :( https://t.co/MclDcmRCPn,0
eu ia dormir gente... Mas não consigo :(,0
Queria voltar a ter disposição pra ler :(,0
@Caah_HP Pode reenviar :(,0
Sou tão iludida :( serasse https://t.co/1V1shhl96F,0
acabei death note e bateu aquela tristeza :(,0
@eduardongoulart Quero tanto uma chocolate assim! :(,0
eu esto tao tristi :( qria q alguem chupasse meu pimto ate de manha,0
@joaov_assis25 Verdade :(,0
Meu calendário nunca mais teve coração :(,0
@umatheusbraga JAILSA VC TA BEM? vi a sua mae Mirian Souza da Conceição da rua equador dando um tapa na sua cara :(,0
".@carvalhobiaa_ nada contra, n te conheço :( vc é linda",0
o meu pc segue com frescura mds eu só quero termina o video :(,0
"se eles nao ganharem esse premio eu vou ficar mto tristinha 
mais do que o normal entao vamo fazer um esforço gente :( eles merecem mto",0
@brunuziin kkkkkkkk nossa amigo :(,0
Me montas cacho :( https://t.co/lmWeogEXtz,0
Comprei ingresso para ir no show do Guns agora aparecem mais uns 15 para ir :( quede $$ meu povo.,0
"Hoje faz um mês que eu realizei meu sonho, que saudades meu :(
 #JustinBBMAs https://t.co/VaOF8JHxnm",0
Não sei lidar com o fim da temporada #YouMeHer :(,0
mas pior que faz tempo q N recebo um seminude :(,0
@joaohiawatha respeita meu momento amg :(,0
Mais  um pesadelo e tem 20mim q eu coxilei :(,0
tem certas pessoas q nao merecem o seu sorriso #puta — amor um caray :(  https://t.co/XNoOLMcWWB,0
"estamos dando sangue por isso, e mesmo assim parece que nada sai do lugar :( #JustinBBMAs",0
@betoccapela Hahahhaha foi mal!!! :(,0
@stanheawrt Pq eu sou trouxa :(,0
ainda to triste q perdi a novela :( preciso assistir o capítulo de hoje,0
se acabo :(,0
@jk_rowling Fala comigo também nunca te pedi nada :(,0
@_ahisiss nao sou :( . Cachorros &gt;&gt;&gt; gatos,0
queria grandes :( https://t.co/VyZA5AfD65,0
@404_Ana Tentei e é impossível :( ahahaha,0
@mandsrs feliz aniversário coisinha linda!! um dia atrasada mas poxa :(,0
Eu faço aniversario no msm dia que o justin kkkkkkkk :(,0
@M4kinAMess n perguntei o nome kkkk :(,0
@pand_pandilicia Que pesado isso :( meus pêsames... Como ele morreu?,0
"por mais fofos de aparência, eu não consigo olhar pra pugs e não problematizar a existência deles :(",0
"@lovesashap_ queria ao quadrado miga, socorro :(",0
Acabei de deixar minha conta mais pobre. :( E amanhã tenho certeza que a minha dermato tb vai deixa. :(,0
"@gustastockler eu sou tão grata por te ter na minha vida, sou tão grata por tu ser essa pessoa que tu é, eu te amo tanto meu bem :(",0
@killingmoons aaaaa anoca :( miga tenta dormir. mesmo que não ajude: você é linda e incrível e faculdade é dificil mas vale a pena,0
Mas.. tudo pra continuar com rostinho de 20... Mesmo já entrando na casa dos 31. :(,0
tem mt :( https://t.co/2Q1lVYnJCC,0
A dor está voltando :(,0
@eduarda_faminta @_iaminnocent Já faz tanto tempo :( KKKKKKKKK,0
"Eu queria muito doar sangue, mas não tenho peso suficiente pra me tornar uma doadora. :(",0
@thalitameneghim E o pior q amanhã tem aula :(,0
todas as vezes q olho a fotinha da pessoa :( https://t.co/oHGbBh4LSD,0
Me falta mi osito para numir :( volveeee,0
@CeciliaBDM aaaaaa eu peço desculpas :(,0
"- vc é mó seca ne? :(
literalmente kkkkk",0
"bom, eu simplesmente não estava preparada para tanto tiro @textoscrueis aaaaaaaaaaaaa caramba :(",0
@personanongr4t4 af pq um tiro desse em plena madrugada :(,0
"Mt afim de trocar um ideia e uns beijos, mas moramo... — poxa :( https://t.co/8Xb7PsHdLl",0
nem me diga :( https://t.co/N18SUvtm8C,0
@uhhjubs ahhh minha aula termina mais cedo :(,0
eu te amo demais que inferno :( https://t.co/DIXLBfhQE6,0
"@laranxa eu escrevi entrometido, com E :(",0
"@patrickzn_ Não :( , queria",0
Po bby :( https://t.co/4JHY7RCdRC,0
fico triste vendo os pais da hannah falando dela :(,0
@matheusbnovaes Que pena que vc vai ter q ficar estudando :(,0
Só queria tá com a @ aqui do meu lado! :(,0
A prova mas difícil é eu dormi cedo nossa :(,0
@castrinhotk nossa :(,0
@vitoriacide Poxa :(,0
sinto falta de quando o Rafael era meu amigo :(,0
pitch foi cancelada nossa q triste :(,0
"Eu preciso dormir, mas eu não quero parar de ajudar, como faz? :( #DafBama2017_GirlsGeneration",0
amém meu ot9 :( #DafBama2017_GirlsGeneration https://t.co/84aWmVAczx,0
Mas ver aquela fotografia maravilhosa me lembrou de Hannibal e me deixou triste :(,0
tudo :( https://t.co/5ou3cRcn2o,0
@IchBinBibidro Da agonia só de imaginar a cena :(  Ela fez bibiazul?,0
depois dessa paralisia to ate com medo de dormir de novo :(,0
Que dó do meu amor :( https://t.co/GqSS4CZHzH,0
"encontrei a cici, a brenda e a yagura bem na hora que eu tava indo embora :(",0
"Ah eu choro pelo meu amigo cara :( eu sinto falta de ver ela sempre , de ver esse trem me incomodando todo dia ... Mais tudo bem",0
@julianefragoso @NetflixBrasil Assisti a primeira temporada de uma vez e agora tô aqui na deprê :( é muito boa e viciante né?,0
"ai que coisa mais linda, eu também queria te ver todos os dias, maldita distância :( https://t.co/Es10wLorl4",0
"@youmypayne La em cs tbm tinha :(
Mas a Emília matou todos",0
Minha gata logo morreu hoje :(,0
@thalitameneghim queria ir :(,0
Queria nanar de conchinha hj :(,0
to respirando mal hoje :(,0
saudade de ver o douglas jogando :(,0
"mariana sumiu, to com saudade da minha escrotinha :(",0
amo perder o sono! amo :(,0
@belamoscovitz @voeazulvirtual @heathicorn sabado a tarde :(,0
"@queriastaralive acontece muito, af :(",0
@_brendaalvees Eu queria ser adulto igual a vc :(,0
@proudtwice ela é minha moete isso q ela é :(,0
@bahfeliciax Me ajuda a parar de chorar :(,0
@grandedefenses Ah não :(,0
"sou uma péssima amg, não sei ajudar ninguém bicho :(",0
GENTE ME AJUDA DANDO RT POR FAVOR :(,0
Cade vc Vi não falou mais comigo :(  @teachervivibest,0
acho que tô ficando doente :( ah nao,0
"@Rafael_997 eu perdi seu número, troquei de cel :( vc tbm nunca mais chamou",0
"Eu devia estar a dormir, para ver se acordo antes de ela ir para a escola, mas... não há muito sono :(",0
Ai :( te amo https://t.co/Ub7do5IJ0o,0
"@peedrovsb Simmm, não sei pq atacam tanto o melhor signo :(",0
#maislidas  Comer bacon é um deles :( https://t.co/8Zm2SCiiax,0
dario volve :(,0
vitoria me acostumou mal... fica fazendo carinho ate eu dormir agr ela n esta aqui e eu nao consigo dormir :(,0
te amo bebe :( https://t.co/vxyGkCLJ1Q,0
@dylanaIien aff lindinho :(,0
@LoboEmerson To com saudade de voce :(,0
"@156KS Eu te amo muitão, bebê. Não vou sair do seu ladinho nem que você me mande ir embora. :(",0
@feeeeefo Acontece :( KKKKK e uma pena a gente ter curtido pouco na festa da Ste so sei que eu n entendi NADA KKKKKKKK,0
"Eu sinto mt falta desse cabelo dela :( 
Embora eu ame o curtinho https://t.co/soxjcKjG5K",0
@Vulgoo__k Af não rir kkkkkkkkk :(,0
Que saudades da minha bebê :( https://t.co/WYIsvXMVQj,0
eu juro que não entendo o por quê das pessoas se afastarem do nada de mim :(,0
Kkkkkkkkkkkkkkkkkkkkkkkkkkkk bem eu :( https://t.co/qTPzPH2L7t,0
Ao menos seja verdadeira :(,0
@Veintisietebla mentira :(,0
"eu tirei foto c tanta gente, q nem sei :(",0
aiai to chorando dnv :(,0
@SttefannyJhuly Uma pena eu ter dormido o filme inteirinho :(  kkk,0
"@_brendias @rrurth siiiim, achava lindo dms af :(",0
a risadinha dela :( te amo https://t.co/VUZMFfVq6e,0
"@_santosk já tá na opção de fazer backup mensalmente, não sei pq tá fazendo com mais frequência :(",0
"pq
eu
não
consigo
dormir? :(",0
"Aí gente, tem dia em que tu lê e vê umas notícias tão tristes que tu perde a fé na humanidade sabe :(",0
Odio no poder dormir x67 :(,0
bar :-( : 02b2cf10-a9ff-45a5-b429-94cbbcf5bf7d,0
"Mozão foi embora, já to com saudade :(",0
Pobre Chuck :(,0
Várias vezes :( https://t.co/GNM6FWxtCt,0
"mas eu amo tanto aquela garota
meu coração dói toda vez q eu olho pra uma foto dela, sério :(",0
O CABELO :( https://t.co/4mAE0fispZ,0
@NoSoyArdilla_ Manda foto pa confirmar :(,0
"AI, MEU DEUS, VOU DESABAR CHORANDO :( https://t.co/5V5q7N6gec",0
mah eu faço varias rima po :(,0
será que é  pedir muito pra ser feliz :/ :( — se sentindo de coração partido,0
"100 mensagens está chegando :( 
@imactuallywes",0
Caralho que pesado :( ainda bem que tá tudo bem agora com o bebê https://t.co/KSflvkikEi,0
Falhei e quero ver mais um :(,0
Queria um Banguela pra chamar de meu :( vou ser frustada o resto da minha vida por causa disso.,0
Me acostumei mal :( https://t.co/W69XK6cCzG,0
"@_wilVE Não tá todo loiro, tá de 2 cor :(",0
A RISADA :( https://t.co/4culKEf7K4,0
@t3ddyyyyy Te entendo @t3ddyyyyy  :( mas eles voltarão ;),0
@hwajson que musica vc ouviu meus filho merecem tanto reconhecimento a jyp caga kgs pra eles p eles sao mt ofuscados por got7 e twice :-(,0
@jaurwair Eu estava na balada quando vi :(,0
queria um cigarrineo mas acabei de fumar o último :(,0
"@LF_Soneka simmmm :( DUAS injeções, não é facil",0
"@itsmebritinho Plmdds, eu claramente seria a imbecil que se joga embaixo da mesa e todo mundo com cara de ""ué"" :(",0
eu amo esse gif do mingyu é tao puro e inocente meu bebe :( https://t.co/hb3GwajraM,0
Eu queria ta cnvs :(,0
Contesta Rápido Diana? — no :( https://t.co/9vhyFymGEi,0
@falatucat ficou ruim? :(,0
to apaixonada :( https://t.co/IsWG7SQd92,0
@nentendirr e amanhã tem prova :(,0
"@keuryc Miga acabei de ver, também me fez chorar  :( tô mandando mto amor p vc de coração msm",0
Eu só queria viver num eterno looping de hoje à tarde. :(,0
Cá estou :(,0
@saidaethii Foi nene? Desculpa :(,0
Sim eu acho caro pq os dos outros é tipo 9 reaisss e vem GoT7 e acaba cmg :( https://t.co/vV3yVusZoE,0
Eu to bem mal :(,0
@Tondantax aaaaaaaa eu odeio isso pq vc foca mt cansado :(,0
@Ssssd00 Es que te toque :v te woa demandar :(,0
@OdioSarcastico Nadie pone foto o video para poder rt :-(,0
@officialjaden Deja el bazuco bf  :(,0
@2jcrizanto Kkkkk não tenho :(,0
